match_id,match_date,bowler,balls_bowled,runs_conceded,wickets_taken,overs_bowled,balls_last_7_days,balls_last_14_days,matches_last_7_days,matches_last_14_days,days_since_last_match,back_to_back_match,short_recovery_flag,overs_last_7_days,overs_last_14_days,fatigue_signal_score,high_recent_workload_flag,high_match_density_flag,high_fatigue_flag,injury_proxy_event
1128825,2018-02-26,Agha Salman,6,8,0,1.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1128837,2018-03-09,Agha Salman,6,5,0,1.0,0,6,0,1,11.0,0,0,0.0,1.0,1.5,False,False,False,0
1168826,2019-02-17,Agha Salman,1,6,0,0.17,0,0,0,0,345.0,0,0,0.0,0.0,0.0,False,False,False,0
1168847,2019-03-09,Agha Salman,12,14,0,2.0,0,0,0,0,20.0,0,0,0.0,0.0,0.0,False,False,False,0
1416479,2024-02-22,Agha Salman,24,28,0,4.0,0,0,0,0,1811.0,0,0,0.0,0.0,0.0,False,False,False,0
1416484,2024-02-26,Agha Salman,24,25,0,4.0,24,24,1,1,4.0,0,0,4.0,4.0,9.5,False,False,False,0
1416486,2024-02-28,Agha Salman,13,18,0,2.17,48,48,2,2,2.0,0,1,8.0,8.0,21.0,True,False,True,0
1416494,2024-03-06,Agha Salman,6,14,0,1.0,13,61,1,3,7.0,0,0,2.17,10.17,8.84,False,True,False,0
1416504,2024-03-16,Agha Salman,6,13,0,1.0,0,6,0,1,10.0,0,0,0.0,1.0,1.5,False,False,False,0
1475259,2025-05-02,Agha Salman,6,7,0,1.0,0,0,0,0,412.0,0,0,0.0,0.0,0.0,False,False,False,0
1475260,2025-05-03,Agha Salman,13,16,0,2.17,6,6,1,1,1.0,1,1,1.0,1.0,8.5,False,False,False,0
1475263,2025-05-07,Agha Salman,12,21,0,2.0,19,19,2,2,4.0,0,0,3.17,3.17,9.34,False,False,False,0
1475267,2025-05-19,Agha Salman,6,9,0,1.0,0,12,0,1,12.0,0,0,0.0,2.0,1.5,False,False,False,0
1475270,2025-05-23,Agha Salman,12,14,0,2.0,6,6,1,1,4.0,0,0,1.0,1.0,3.5,False,False,False,0
1527553,2026-03-27,Agha Salman,13,10,0,2.17,0,0,0,0,308.0,0,0,0.0,0.0,0.0,False,False,False,0
1527557,2026-03-29,Agha Salman,18,26,0,3.0,13,13,1,1,2.0,0,1,2.17,2.17,7.84,False,False,False,0
1527571,2026-04-11,Agha Salman,6,7,0,1.0,0,18,0,1,13.0,0,0,0.0,3.0,1.5,False,False,False,0
1247012,2021-02-21,Ahmed Daniyal,25,41,0,4.17,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1247014,2021-02-22,Ahmed Daniyal,24,29,0,4.0,25,25,1,1,1.0,1,1,4.17,4.17,14.84,False,False,True,0
1247017,2021-02-26,Ahmed Daniyal,21,24,0,3.5,49,49,2,2,4.0,0,0,8.17,8.17,19.34,True,False,True,0
1247021,2021-02-28,Ahmed Daniyal,27,37,0,4.5,70,70,3,3,2.0,0,1,11.67,11.67,29.84,True,True,True,1
1247027,2021-06-09,Ahmed Daniyal,26,34,0,4.33,0,0,0,0,101.0,0,0,0.0,0.0,0.0,False,False,False,0
1247026,2021-06-10,Ahmed Daniyal,25,47,0,4.17,26,26,1,1,1.0,1,1,4.33,4.33,15.16,False,False,True,0
1247029,2021-06-13,Ahmed Daniyal,24,46,0,4.0,51,51,2,2,3.0,0,0,8.5,8.5,20.0,True,False,True,0
1247033,2021-06-15,Ahmed Daniyal,13,20,0,2.17,75,75,3,3,2.0,0,1,12.5,12.5,31.5,True,True,True,0
1247037,2021-06-17,Ahmed Daniyal,20,34,0,3.33,62,88,3,4,2.0,0,1,10.33,14.67,28.66,True,True,True,0
1247038,2021-06-18,Ahmed Daniyal,18,24,0,3.0,57,108,3,5,1.0,1,1,9.5,18.0,31.5,True,True,True,1
1475259,2025-05-02,Ahmed Daniyal,26,30,0,4.33,0,0,0,0,1414.0,0,0,0.0,0.0,0.0,False,False,False,0
1475262,2025-05-05,Ahmed Daniyal,24,18,0,4.0,26,26,1,1,3.0,0,0,4.33,4.33,10.16,False,False,True,0
1475264,2025-05-17,Ahmed Daniyal,26,67,0,4.33,0,24,0,1,12.0,0,0,0.0,4.0,1.5,False,False,False,0
1475266,2025-05-18,Ahmed Daniyal,21,22,0,3.5,26,50,1,2,1.0,1,1,4.33,8.33,16.66,False,False,True,0
1527553,2026-03-27,Ahmed Daniyal,24,38,0,4.0,0,0,0,0,313.0,0,0,0.0,0.0,0.0,False,False,False,0
1527556,2026-03-29,Ahmed Daniyal,25,14,0,4.17,24,24,1,1,2.0,0,1,4.0,4.0,11.5,False,False,True,0
1527560,2026-04-02,Ahmed Daniyal,21,43,0,3.5,49,49,2,2,4.0,0,0,8.17,8.17,19.34,True,False,True,1
1211648,2020-02-23,Ahmed Safi Abdullah,18,27,0,3.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1211650,2020-02-27,Ahmed Safi Abdullah,18,21,0,3.0,18,18,1,1,4.0,0,0,3.0,3.0,7.5,False,False,False,0
1211655,2020-03-01,Ahmed Safi Abdullah,12,21,0,2.0,36,36,2,2,3.0,0,0,6.0,6.0,15.0,False,False,True,0
1168851,2019-03-13,Ahsan Ali,6,9,0,1.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1354956,2023-03-17,Ahsan Hafeez,14,13,0,2.33,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1416481,2024-02-24,Ahsan Hafeez,12,19,0,2.0,0,0,0,0,344.0,0,0,0.0,0.0,0.0,False,False,False,0
1416483,2024-02-25,Ahsan Hafeez,6,11,0,1.0,12,12,1,1,1.0,1,1,2.0,2.0,10.5,False,False,True,0
1416494,2024-03-06,Ahsan Hafeez,12,20,0,2.0,0,18,0,2,10.0,0,0,0.0,3.0,3.0,False,False,False,0
1416497,2024-03-09,Ahsan Hafeez,6,17,0,1.0,12,30,1,3,3.0,0,0,2.0,5.0,8.5,False,True,False,0
1354936,2023-02-24,Aimal Khan,25,55,0,4.17,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1354945,2023-03-06,Aimal Khan,24,26,0,4.0,0,25,0,1,10.0,0,0,0.0,4.17,1.5,False,False,False,0
1354948,2023-03-08,Aimal Khan,20,47,0,3.33,24,49,1,2,2.0,0,1,4.0,8.17,13.0,False,False,True,0
1354951,2023-03-11,Aimal Khan,18,37,0,3.0,44,44,2,2,3.0,0,0,7.33,7.33,17.66,False,False,True,0
1416500,2024-03-11,Aimal Khan,6,13,0,1.0,0,0,0,0,366.0,0,0,0.0,0.0,0.0,False,False,False,0
959195,2016-02-11,Aizaz Cheema,19,14,0,3.17,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
959201,2016-02-13,Aizaz Cheema,18,22,0,3.0,19,19,1,1,2.0,0,1,3.17,3.17,9.84,False,False,False,0
959215,2016-02-19,Aizaz Cheema,27,34,0,4.5,18,37,1,2,6.0,0,0,3.0,6.17,9.0,False,False,False,0
959221,2016-02-23,Aizaz Cheema,24,36,0,4.0,27,64,1,3,4.0,0,0,4.5,10.67,13.5,False,True,True,0
1168839,2019-02-28,Aizaz Cheema,19,32,0,3.17,0,0,0,0,1101.0,0,0,0.0,0.0,0.0,False,False,False,0
959175,2016-02-04,Akbar-ur-Rehman,12,8,0,2.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
959187,2016-02-07,Akbar-ur-Rehman,6,3,0,1.0,12,12,1,1,3.0,0,0,2.0,2.0,5.5,False,False,False,0
959189,2016-02-08,Akbar-ur-Rehman,6,18,0,1.0,18,18,2,2,1.0,1,1,3.0,3.0,14.0,False,False,True,0
1211642,2020-02-20,Akif Javed,24,23,0,4.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1211646,2020-02-22,Akif Javed,24,37,0,4.0,24,24,1,1,2.0,0,1,4.0,4.0,11.5,False,False,True,0
1211658,2020-03-04,Akif Javed,18,28,0,3.0,0,48,0,2,11.0,0,0,0.0,8.0,3.0,False,False,False,0
1211663,2020-03-08,Akif Javed,6,21,0,1.0,18,18,1,1,4.0,0,0,3.0,3.0,7.5,False,False,False,0
1211669,2020-03-14,Akif Javed,22,20,0,3.67,6,24,1,2,6.0,0,0,1.0,4.0,5.0,False,False,False,0
1247028,2021-06-11,Akif Javed,26,18,0,4.33,0,0,0,0,454.0,0,0,0.0,0.0,0.0,False,False,False,0
1247032,2021-06-14,Akif Javed,26,32,0,4.33,26,26,1,1,3.0,0,0,4.33,4.33,10.16,False,False,True,0
1247036,2021-06-17,Akif Javed,27,47,0,4.5,52,52,2,2,3.0,0,0,8.67,8.67,20.34,True,False,True,0
1247041,2021-06-21,Akif Javed,24,50,0,4.0,53,79,2,3,4.0,0,0,8.83,13.17,22.16,True,True,True,0
1247043,2021-06-22,Akif Javed,20,19,0,3.33,51,103,2,4,1.0,1,1,8.5,17.17,28.0,True,True,True,1
1354931,2023-02-19,Akif Javed,21,28,0,3.5,0,0,0,0,607.0,0,0,0.0,0.0,0.0,False,False,False,0
1354934,2023-02-22,Akif Javed,20,33,0,3.33,21,21,1,1,3.0,0,0,3.5,3.5,8.5,False,False,False,0
1354937,2023-02-26,Akif Javed,12,8,0,2.0,41,41,2,2,4.0,0,0,6.83,6.83,16.66,False,False,True,0
1354940,2023-03-01,Akif Javed,26,60,0,4.33,32,53,2,3,3.0,0,0,5.33,8.83,15.16,False,True,True,0
1354953,2023-03-12,Akif Javed,18,9,0,3.0,0,38,0,2,11.0,0,0,0.0,6.33,3.0,False,False,False,0
1475240,2025-04-12,Akif Javed,26,41,0,4.33,0,0,0,0,762.0,0,0,0.0,0.0,0.0,False,False,False,0
1475246,2025-04-19,Akif Javed,21,53,0,3.5,26,26,1,1,7.0,0,0,4.33,4.33,10.16,False,False,True,0
1475253,2025-04-26,Akif Javed,25,44,0,4.17,21,47,1,2,7.0,0,0,3.5,7.83,10.0,False,False,True,0
1527552,2026-03-26,Akif Javed,12,18,0,2.0,0,0,0,0,334.0,0,0,0.0,0.0,0.0,False,False,False,0
1527556,2026-03-29,Akif Javed,13,25,0,2.17,12,12,1,1,3.0,0,0,2.0,2.0,5.5,False,False,False,0
1527571,2026-04-11,Akif Javed,20,27,0,3.33,0,13,0,1,13.0,0,0,0.0,2.17,1.5,False,False,False,0
1211671,2020-03-15,Ali Khan,20,37,0,3.33,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1247029,2021-06-13,Ali Khan,15,12,0,2.5,0,0,0,0,455.0,0,0,0.0,0.0,0.0,False,False,False,0
1247032,2021-06-14,Ali Khan,18,34,0,3.0,15,15,1,1,1.0,1,1,2.5,2.5,11.5,False,False,True,0
1247040,2021-06-19,Ali Khan,22,26,0,3.67,33,33,2,2,5.0,0,0,5.5,5.5,14.0,False,False,True,0
1293031,2022-02-24,Ali Majid,25,33,0,4.17,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1475245,2025-04-18,Ali Majid,24,30,0,4.0,0,0,0,0,1149.0,0,0,0.0,0.0,0.0,False,False,False,0
1475239,2025-04-12,Ali Raza,25,32,0,4.17,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1475242,2025-04-14,Ali Raza,20,45,0,3.33,25,25,1,1,2.0,0,1,4.17,4.17,11.84,False,False,True,0
1475246,2025-04-19,Ali Raza,24,21,0,4.0,45,45,2,2,5.0,0,0,7.5,7.5,18.0,False,False,True,0
1475248,2025-04-21,Ali Raza,27,32,0,4.5,44,69,2,3,2.0,0,1,7.33,11.5,21.16,False,True,True,0
1475251,2025-04-24,Ali Raza,26,26,0,4.33,51,96,2,4,3.0,0,0,8.5,16.0,23.0,True,True,True,0
1475254,2025-04-27,Ali Raza,26,50,0,4.33,53,97,2,4,3.0,0,0,8.83,16.17,23.66,True,True,True,1
1475262,2025-05-05,Ali Raza,26,15,0,4.33,0,79,0,3,8.0,0,0,0.0,13.17,4.5,False,True,False,0
1475264,2025-05-17,Ali Raza,25,60,0,4.17,0,26,0,1,12.0,0,0,0.0,4.33,1.5,False,False,False,0
1475266,2025-05-18,Ali Raza,12,28,0,2.0,25,51,1,2,1.0,1,1,4.17,8.5,16.34,False,False,True,0
1527554,2026-03-28,Ali Raza,18,42,0,3.0,0,0,0,0,314.0,0,0,0.0,0.0,0.0,False,False,False,0
1168823,2019-02-16,Ali Shafiq,24,11,0,4.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1168827,2019-02-20,Ali Shafiq,10,9,0,1.67,24,24,1,1,4.0,0,0,4.0,4.0,9.5,False,False,False,0
1211668,2020-03-13,Ali Shafiq,27,33,0,4.5,0,0,0,0,387.0,0,0,0.0,0.0,0.0,False,False,False,0
1211670,2020-03-15,Ali Shafiq,17,40,0,2.83,27,27,1,1,2.0,0,1,4.5,4.5,12.5,False,False,True,0
1075986,2017-02-09,Amad Butt,12,25,0,2.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1075997,2017-02-18,Amad Butt,13,9,0,2.17,0,12,0,1,9.0,0,0,0.0,2.0,1.5,False,False,False,0
1075999,2017-02-20,Amad Butt,6,15,0,1.0,13,25,1,2,2.0,0,1,2.17,4.17,9.34,False,False,False,0
1128842,2018-03-13,Amad Butt,20,31,0,3.33,0,0,0,0,386.0,0,0,0.0,0.0,0.0,False,False,False,0
1128845,2018-03-15,Amad Butt,26,31,0,4.33,20,20,1,1,2.0,0,1,3.33,3.33,10.16,False,False,True,0
1128847,2018-03-16,Amad Butt,12,27,0,2.0,46,46,2,2,1.0,1,1,7.67,7.67,23.34,False,False,True,0
1128848,2018-03-18,Amad Butt,12,16,0,2.0,58,58,3,3,2.0,0,1,9.67,9.67,25.84,True,True,True,0
1128851,2018-03-25,Amad Butt,12,13,0,2.0,12,70,1,4,7.0,0,0,2.0,11.67,10.0,False,True,True,0
1168837,2019-02-27,Amad Butt,24,28,0,4.0,0,0,0,0,339.0,0,0,0.0,0.0,0.0,False,False,False,0
1168845,2019-03-05,Amad Butt,28,41,0,4.67,24,24,1,1,6.0,0,0,4.0,4.0,9.5,False,False,False,0
1211642,2020-02-20,Amad Butt,25,50,0,4.17,0,0,0,0,352.0,0,0,0.0,0.0,0.0,False,False,False,0
1211646,2020-02-22,Amad Butt,24,28,0,4.0,25,25,1,1,2.0,0,1,4.17,4.17,11.84,False,False,True,0
1211648,2020-02-23,Amad Butt,24,37,0,4.0,49,49,2,2,1.0,1,1,8.17,8.17,24.34,True,False,True,0
1211650,2020-02-27,Amad Butt,16,31,0,2.67,73,73,3,3,4.0,0,0,12.17,12.17,28.84,True,True,True,1
1247012,2021-02-21,Amad Butt,15,33,0,2.5,0,0,0,0,360.0,0,0,0.0,0.0,0.0,False,False,False,0
1247023,2021-03-03,Amad Butt,25,56,0,4.17,0,15,0,1,10.0,0,0,0.0,2.5,1.5,False,False,False,0
1247043,2021-06-22,Amad Butt,24,27,0,4.0,0,0,0,0,111.0,0,0,0.0,0.0,0.0,False,False,False,0
1247044,2021-06-24,Amad Butt,25,52,0,4.17,24,24,1,1,2.0,0,1,4.0,4.0,11.5,False,False,True,0
1293018,2022-02-13,Amad Butt,19,26,0,3.17,0,0,0,0,234.0,0,0,0.0,0.0,0.0,False,False,False,0
1293029,2022-02-21,Amad Butt,18,20,0,3.0,0,19,0,1,8.0,0,0,0.0,3.17,1.5,False,False,False,0
1527554,2026-03-28,Amad Butt,26,45,0,4.33,0,0,0,0,1496.0,0,0,0.0,0.0,0.0,False,False,False,0
959175,2016-02-04,Anwar Ali,20,21,0,3.33,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
959181,2016-02-06,Anwar Ali,28,37,0,4.67,20,20,1,1,2.0,0,1,3.33,3.33,10.16,False,False,True,0
959187,2016-02-07,Anwar Ali,28,39,0,4.67,48,48,2,2,1.0,1,1,8.0,8.0,24.0,True,False,True,0
959189,2016-02-08,Anwar Ali,25,27,0,4.17,76,76,3,3,1.0,1,1,12.67,12.67,34.84,True,True,True,0
959195,2016-02-11,Anwar Ali,14,10,0,2.33,101,101,4,4,3.0,0,0,16.83,16.83,39.66,True,True,True,0
959201,2016-02-13,Anwar Ali,12,15,0,2.0,95,115,4,5,2.0,0,1,15.83,19.17,41.16,True,True,True,0
959209,2016-02-16,Anwar Ali,24,57,0,4.0,26,127,2,6,3.0,0,0,4.33,21.17,17.66,False,True,True,0
959215,2016-02-19,Anwar Ali,27,31,0,4.5,36,131,2,6,3.0,0,0,6.0,21.83,21.0,False,True,True,0
959221,2016-02-23,Anwar Ali,16,29,0,2.67,51,77,2,4,4.0,0,0,8.5,12.83,23.0,True,True,True,1
1075987,2017-02-10,Anwar Ali,6,8,0,1.0,0,0,0,0,353.0,0,0,0.0,0.0,0.0,False,False,False,0
1075990,2017-02-11,Anwar Ali,25,37,0,4.17,6,6,1,1,1.0,1,1,1.0,1.0,8.5,False,False,False,0
1075992,2017-02-15,Anwar Ali,26,27,0,4.33,31,31,2,2,4.0,0,0,5.17,5.17,13.34,False,False,True,0
1075994,2017-02-17,Anwar Ali,12,22,0,2.0,57,57,3,3,2.0,0,1,9.5,9.5,25.5,True,True,True,0
1075996,2017-02-18,Anwar Ali,19,37,0,3.17,63,69,3,4,1.0,1,1,10.5,11.5,32.0,True,True,True,0
1076000,2017-02-23,Anwar Ali,25,30,0,4.17,31,88,2,5,5.0,0,0,5.17,14.67,17.84,False,True,True,0
1076002,2017-02-24,Anwar Ali,24,52,0,4.0,56,113,3,6,1.0,1,1,9.33,18.83,32.66,True,True,True,0
1076006,2017-02-28,Anwar Ali,24,26,0,4.0,49,106,2,5,4.0,0,0,8.17,17.67,23.84,True,True,True,0
1076009,2017-03-05,Anwar Ali,27,43,0,4.5,24,73,1,3,5.0,0,0,4.0,12.17,12.5,False,True,True,0
1128819,2018-02-23,Anwar Ali,24,37,0,4.0,0,0,0,0,355.0,0,0,0.0,0.0,0.0,False,False,False,0
1128826,2018-02-28,Anwar Ali,12,13,0,2.0,24,24,1,1,5.0,0,0,4.0,4.0,9.5,False,False,False,0
1128827,2018-03-01,Anwar Ali,25,38,0,4.17,36,36,2,2,1.0,1,1,6.0,6.0,20.0,False,False,True,0
1128830,2018-03-03,Anwar Ali,12,8,0,2.0,37,61,2,3,2.0,0,1,6.17,10.17,18.84,False,True,True,0
1128834,2018-03-07,Anwar Ali,20,24,0,3.33,49,73,3,4,4.0,0,0,8.17,12.17,22.34,True,True,True,0
1128836,2018-03-08,Anwar Ali,19,21,0,3.17,57,93,3,5,1.0,1,1,9.5,15.5,31.5,True,True,True,0
1128840,2018-03-10,Anwar Ali,12,7,0,2.0,51,88,3,5,2.0,0,1,8.5,14.67,26.5,True,True,True,0
1128843,2018-03-14,Anwar Ali,26,24,0,4.33,51,100,3,6,4.0,0,0,8.5,16.67,26.0,True,True,True,0
1128845,2018-03-15,Anwar Ali,18,26,0,3.0,57,114,3,6,1.0,1,1,9.5,19.0,33.0,True,True,True,0
1128849,2018-03-20,Anwar Ali,6,14,0,1.0,44,95,2,5,5.0,0,0,7.33,15.83,22.16,False,True,True,0
1168831,2019-02-23,Anwar Ali,24,31,0,4.0,0,0,0,0,340.0,0,0,0.0,0.0,0.0,False,False,False,0
1168834,2019-02-24,Anwar Ali,22,41,0,3.67,24,24,1,1,1.0,1,1,4.0,4.0,14.5,False,False,True,0
1211647,2020-02-23,Anwar Ali,12,19,0,2.0,0,0,0,0,364.0,0,0,0.0,0.0,0.0,False,False,False,0
1211653,2020-02-29,Anwar Ali,7,12,0,1.17,12,12,1,1,6.0,0,0,2.0,2.0,5.5,False,False,False,0
1211657,2020-03-03,Anwar Ali,6,19,0,1.0,7,19,1,2,3.0,0,0,1.17,3.17,5.34,False,False,False,0
1247014,2021-02-22,Anwar Ali,18,33,0,3.0,0,0,0,0,356.0,0,0,0.0,0.0,0.0,False,False,False,0
1293007,2022-02-01,Anwar Ali,13,21,0,2.17,0,0,0,0,344.0,0,0,0.0,0.0,0.0,False,False,False,0
1293012,2022-02-05,Anwar Ali,19,36,0,3.17,13,13,1,1,4.0,0,0,2.17,2.17,5.84,False,False,False,0
1293015,2022-02-10,Anwar Ali,12,11,0,2.0,19,32,1,2,5.0,0,0,3.17,5.33,9.34,False,False,False,0
1293016,2022-02-11,Anwar Ali,12,11,0,2.0,31,44,2,3,1.0,1,1,5.17,7.33,19.84,False,True,True,0
1354937,2023-02-26,Anwar Ali,24,28,0,4.0,0,0,0,0,380.0,0,0,0.0,0.0,0.0,False,False,False,0
1354943,2023-03-04,Anwar Ali,18,21,0,3.0,24,24,1,1,6.0,0,0,4.0,4.0,9.5,False,False,False,0
1354947,2023-03-07,Anwar Ali,25,33,0,4.17,18,42,1,2,3.0,0,0,3.0,7.0,9.0,False,False,False,0
1354950,2023-03-10,Anwar Ali,25,66,0,4.17,43,67,2,3,3.0,0,0,7.17,11.17,18.84,False,True,True,0
1354951,2023-03-11,Anwar Ali,19,48,0,3.17,68,92,3,4,1.0,1,1,11.33,15.33,33.66,True,True,True,0
1354954,2023-03-15,Anwar Ali,18,13,0,3.0,44,87,2,4,4.0,0,0,7.33,14.5,20.66,False,True,True,0
1354957,2023-03-18,Anwar Ali,25,47,0,4.17,37,105,2,5,3.0,0,0,6.17,17.5,19.84,False,True,True,0
1416487,2024-02-29,Anwar Ali,13,28,0,2.17,0,0,0,0,348.0,0,0,0.0,0.0,0.0,False,False,False,0
1416497,2024-03-09,Anwar Ali,25,37,0,4.17,0,13,0,1,9.0,0,0,0.0,2.17,1.5,False,False,False,0
1416500,2024-03-11,Anwar Ali,7,14,0,1.17,25,38,1,2,2.0,0,1,4.17,6.33,13.34,False,False,True,0
1416500,2024-03-11,Arafat Minhas,24,11,0,4.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1475240,2025-04-12,Arafat Minhas,12,24,0,2.0,0,0,0,0,397.0,0,0,0.0,0.0,0.0,False,False,False,0
1475243,2025-04-15,Arafat Minhas,12,27,0,2.0,12,12,1,1,3.0,0,0,2.0,2.0,5.5,False,False,False,0
1527555,2026-03-28,Arafat Minhas,12,16,0,2.0,0,0,0,0,347.0,0,0,0.0,0.0,0.0,False,False,False,0
1527562,2026-04-03,Arafat Minhas,8,26,0,1.33,12,12,1,1,6.0,0,0,2.0,2.0,5.5,False,False,False,0
1527564,2026-04-05,Arafat Minhas,24,14,0,4.0,8,20,1,2,2.0,0,1,1.33,3.33,7.66,False,False,False,0
1527565,2026-04-06,Arafat Minhas,24,22,0,4.0,32,44,2,3,1.0,1,1,5.33,7.33,20.16,False,True,True,0
1527573,2026-04-13,Arafat Minhas,24,33,0,4.0,24,56,1,3,7.0,0,0,4.0,9.33,12.5,False,True,True,0
1416480,2024-02-23,Arif Yaqoob,24,43,0,4.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1416483,2024-02-25,Arif Yaqoob,18,21,0,3.0,24,24,1,1,2.0,0,1,4.0,4.0,11.5,False,False,True,0
1416484,2024-02-26,Arif Yaqoob,24,28,0,4.0,42,42,2,2,1.0,1,1,7.0,7.0,22.0,False,False,True,0
1416491,2024-03-04,Arif Yaqoob,18,32,0,3.0,24,66,1,3,7.0,0,0,4.0,11.0,12.5,False,True,True,0
1416504,2024-03-16,Arif Yaqoob,13,19,0,2.17,0,18,0,1,12.0,0,0,0.0,3.0,1.5,False,False,False,0
1475246,2025-04-19,Arif Yaqoob,24,20,0,4.0,0,0,0,0,399.0,0,0,0.0,0.0,0.0,False,False,False,0
1475248,2025-04-21,Arif Yaqoob,25,18,0,4.17,24,24,1,1,2.0,0,1,4.0,4.0,11.5,False,False,True,0
1475251,2025-04-24,Arif Yaqoob,18,24,0,3.0,49,49,2,2,3.0,0,0,8.17,8.17,19.34,True,False,True,1
1475264,2025-05-17,Arif Yaqoob,19,29,0,3.17,0,0,0,0,23.0,0,0,0.0,0.0,0.0,False,False,False,0
1247039,2021-06-19,Arish Ali,24,28,0,4.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1293008,2022-02-02,Arish Ali,19,36,0,3.17,0,0,0,0,228.0,0,0,0.0,0.0,0.0,False,False,False,0
1211643,2020-02-21,Arshad Iqbal,24,51,0,4.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
1211647,2020-02-23,Arshad Iqbal,24,45,0,4.0,24,24,1,1,2.0,0,1,4.0,4.0,11.5,False,False,True,0
1211667,2020-03-12,Arshad Iqbal,19,16,0,3.17,0,0,0,0,18.0,0,0,0.0,0.0,0.0,False,False,False,0
1211669,2020-03-14,Arshad Iqbal,13,13,0,2.17,19,19,1,1,2.0,0,1,3.17,3.17,9.84,False,False,False,0
1211671,2020-03-15,Arshad Iqbal,20,37,0,3.33,32,32,2,2,1.0,1,1,5.33,5.33,18.66,False,False,True,0
1211672,2020-11-14,Arshad Iqbal,24,21,0,4.0,0,0,0,0,244.0,0,0,0.0,0.0,0.0,False,False,False,0
1231146,2020-11-17,Arshad Iqbal,25,28,0,4.17,24,24,1,1,3.0,0,0,4.0,4.0,9.5,False,False,False,0
1247011,2021-02-20,Arshad Iqbal,24,18,0,4.0,0,0,0,0,95.0,0,0,0.0,0.0,0.0,False,False,False,0
1247016,2021-02-24,Arshad Iqbal,18,30,0,3.0,24,24,1,1,4.0,0,0,4.0,4.0,9.5,False,False,False,0
1247019,2021-02-27,Arshad Iqbal,26,40,0,4.33,42,42,2,2,3.0,0,0,7.0,7.0,17.0,False,False,True,0
1247021,2021-02-28,Arshad Iqbal,18,26,0,3.0,44,68,2,3,1.0,1,1,7.33,11.33,24.16,False,True,True,0
1247023,2021-03-03,Arshad Iqbal,13,21,0,2.17,62,86,3,4,3.0,0,0,10.33,14.33,26.66,True,True,True,1
1247025,2021-06-10,Arshad Iqbal,13,20,0,2.17,0,0,0,0,99.0,0,0,0.0,0.0,0.0,False,False,False,0
1247032,2021-06-14,Arshad Iqbal,24,46,0,4.0,13,13,1,1,4.0,0,0,2.17,2.17,5.84,False,False,False,0
1247039,2021-06-19,Arshad Iqbal,24,39,0,4.0,24,37,1,2,5.0,0,0,4.0,6.17,11.0,False,False,True,0
1247042,2021-06-21,Arshad Iqbal,18,28,0,3.0,48,61,2,3,2.0,0,1,8.0,10.17,22.5,True,True,True,1
1293029,2022-02-21,Arshad Iqbal,27,31,0,4.5,0,0,0,0,245.0,0,0,0.0,0.0,0.0,False,False,False,0
1354932,2023-02-20,Arshad Iqbal,26,37,0,4.33,0,0,0,0,364.0,0,0,0.0,0.0,0.0,False,False,False,0
1354935,2023-02-23,Arshad Iqbal,23,39,0,3.83,26,26,1,1,3.0,0,0,4.33,4.33,10.16,False,False,True,0
1354938,2023-02-26,Arshad Iqbal,24,29,0,4.0,49,49,2,2,3.0,0,0,8.17,8.17,19.34,True,False,True,0
1354940,2023-03-01,Arshad Iqbal,25,38,0,4.17,47,73,2,3,3.0,0,0,7.83,12.17,20.16,False,True,True,0
1354946,2023-03-07,Arshad Iqbal,26,27,0,4.33,25,72,1,3,6.0,0,0,4.17,12.0,12.84,False,True,True,0
1354948,2023-03-08,Arshad Iqbal,19,55,0,3.17,51,98,2,4,1.0,1,1,8.5,16.33,28.0,True,True,True,0
1354950,2023-03-10,Arshad Iqbal,20,50,0,3.33,45,94,2,4,2.0,0,1,7.5,15.67,23.0,False,True,True,0
959179,2016-02-05,Ashar Zaidi,24,37,0,4.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
959213,2016-02-17,Ashar Zaidi,24,22,0,4.0,0,24,0,1,12.0,0,0,0.0,4.0,1.5,False,False,False,0
1293001,2022-01-28,Ashir Qureshi,18,31,0,3.0,0,0,0,0,,0,0,0.0,0.0,0.0,False,False,False,0
